TOTAL	GeneChunk	runMONSTER	didFAIL	isMISSING
KHNYN	13965	TRUE	FALSE	FALSE
OR2A14	13966	TRUE	FALSE	FALSE
TET1	13967	TRUE	FALSE	FALSE
TGIF2-C20orf24	13968	TRUE	FALSE	FALSE
RNF208	13969	FALSE	TRUE	FALSE
RIT2	13970	TRUE	FALSE	FALSE
ABL2	13971	TRUE	FALSE	FALSE
NOTUM	13972	TRUE	FALSE	FALSE
F2	13973	TRUE	FALSE	FALSE
GFOD2	13974	TRUE	FALSE	FALSE
PAXBP1	13975	TRUE	FALSE	FALSE
FAM212A	13976	TRUE	FALSE	FALSE
ATP6AP1L	13977	TRUE	FALSE	FALSE
UBE3D	13978	TRUE	FALSE	FALSE
DNMBP	13979	TRUE	FALSE	FALSE
IRX3	13980	TRUE	FALSE	FALSE
TCHP	13981	TRUE	FALSE	FALSE
WBSCR27	13982	TRUE	FALSE	FALSE
MGAT5B	13983	TRUE	FALSE	FALSE
ZNF404	13984	TRUE	FALSE	FALSE
CSNK1A1L	13985	TRUE	FALSE	FALSE
OSM	13986	TRUE	FALSE	FALSE
CLDN17	13987	TRUE	FALSE	FALSE
SLC46A3	13988	TRUE	FALSE	FALSE
VRK1	13989	TRUE	FALSE	FALSE
GPR1	13990	TRUE	FALSE	FALSE
MPP2	13991	TRUE	FALSE	FALSE
SPTBN1	13992	TRUE	FALSE	FALSE
TSPAN14	13993	TRUE	FALSE	FALSE
DEF6	13994	TRUE	FALSE	FALSE
CSH2	13995	TRUE	FALSE	FALSE
ADH6	13996	TRUE	FALSE	FALSE
MEA1	13997	FALSE	TRUE	FALSE
TPSB2	13998	TRUE	FALSE	FALSE
EPT1	13999	TRUE	FALSE	FALSE
XPA	14000	TRUE	FALSE	FALSE
GLRX2	14001	TRUE	FALSE	FALSE
TOM1L1	14002	TRUE	FALSE	FALSE
SPI1	14003	TRUE	FALSE	FALSE
ASIC5	14004	TRUE	FALSE	FALSE
ABCB8	14005	TRUE	FALSE	FALSE
VPS18	14006	TRUE	FALSE	FALSE
GFPT2	14007	TRUE	FALSE	FALSE
SPATA8	14008	FALSE	TRUE	FALSE
LCORL	14009	TRUE	FALSE	FALSE
AK1	14010	TRUE	FALSE	FALSE
MGAT2	14011	TRUE	FALSE	FALSE
ORAI2	14012	TRUE	FALSE	FALSE
LCE4A	14013	TRUE	FALSE	FALSE
RAB13	14014	TRUE	FALSE	FALSE
CADM2	14015	TRUE	FALSE	FALSE
LNP1	14016	TRUE	FALSE	FALSE
ARHGEF35	14017	TRUE	FALSE	FALSE
RGSL1	14018	TRUE	FALSE	FALSE
NCALD	14019	TRUE	FALSE	FALSE
AK7	14020	TRUE	FALSE	FALSE
PRKAB1	14021	TRUE	FALSE	FALSE
GJB3	14022	TRUE	FALSE	FALSE
RPSA	14023	TRUE	FALSE	FALSE
SCARB1	14024	TRUE	FALSE	FALSE
KHK	14025	TRUE	FALSE	FALSE
UCK2	14026	TRUE	FALSE	FALSE
DTNA	14027	TRUE	FALSE	FALSE
MPO	14028	TRUE	FALSE	FALSE
LRCH1	14029	TRUE	FALSE	FALSE
NXPH3	14030	TRUE	FALSE	FALSE
ABLIM3	14031	TRUE	FALSE	FALSE
ALAS1	14032	TRUE	FALSE	FALSE
RP11-14J7.7	14033	TRUE	FALSE	FALSE
MAGEL2	14034	FALSE	TRUE	FALSE
MRPL10	14035	TRUE	FALSE	FALSE
ANKRD60	14036	TRUE	FALSE	FALSE
SLC5A9	14037	TRUE	FALSE	FALSE
LCN9	14038	TRUE	FALSE	FALSE
GBP6	14039	TRUE	FALSE	FALSE
KLK1	14040	TRUE	FALSE	FALSE
BEND7	14041	TRUE	FALSE	FALSE
FAM175B	14042	TRUE	FALSE	FALSE
NXPH1	14043	TRUE	FALSE	FALSE
RPS27A	14044	TRUE	FALSE	FALSE
CCDC86	14045	TRUE	FALSE	FALSE
PDSS1	14046	TRUE	FALSE	FALSE
IK	14047	TRUE	FALSE	FALSE
SERPINA4	14048	TRUE	FALSE	FALSE
CLDN15	14049	TRUE	FALSE	FALSE
KLRG1	14050	TRUE	FALSE	FALSE
CH507-9B2.4	14051	TRUE	FALSE	FALSE
OR2J2	14052	TRUE	FALSE	FALSE
OR2A4	14053	TRUE	FALSE	FALSE
TCF24	14054	TRUE	FALSE	FALSE
FXYD6-FXYD2	14055	TRUE	FALSE	FALSE
CCDC82	14056	TRUE	FALSE	FALSE
PARD3B	14057	TRUE	FALSE	FALSE
IRX6	14058	TRUE	FALSE	FALSE
DNHD1	14059	TRUE	FALSE	FALSE
ZNF598	14060	TRUE	FALSE	FALSE
ADAP2	14061	TRUE	FALSE	FALSE
MTNR1B	14062	TRUE	FALSE	FALSE
SLAMF8	14063	TRUE	FALSE	FALSE
PPP1R27	14064	FALSE	TRUE	FALSE
TRIM77	14065	TRUE	FALSE	FALSE
TNFAIP8L2	14066	TRUE	FALSE	FALSE
ABHD2	14067	TRUE	FALSE	FALSE
SLC35D3	14068	FALSE	TRUE	FALSE
OR51Q1	14069	FALSE	TRUE	FALSE
HAND2	14070	TRUE	FALSE	FALSE
GUCY2D	14071	TRUE	FALSE	FALSE
PIANP	14072	TRUE	FALSE	FALSE
MYO7B	14073	TRUE	FALSE	FALSE
GCDH	14074	TRUE	FALSE	FALSE
IFI27L2	14075	TRUE	FALSE	FALSE
POTEB3	14076	FALSE	TRUE	FALSE
TCF7L1	14077	TRUE	FALSE	FALSE
SLFN5	14078	TRUE	FALSE	FALSE
ITGA8	14079	TRUE	FALSE	FALSE
MEST	14080	TRUE	FALSE	FALSE
RNF112	14081	TRUE	FALSE	FALSE
EIF2S2	14082	TRUE	FALSE	FALSE
EHHADH	14083	TRUE	FALSE	FALSE
TCF7	14084	TRUE	FALSE	FALSE
MUC6	14085	TRUE	FALSE	FALSE
TMEM120B	14086	TRUE	FALSE	FALSE
RND1	14087	TRUE	FALSE	FALSE
BAG3	14088	TRUE	FALSE	FALSE
SERTM1	14089	FALSE	TRUE	FALSE
THAP9	14090	TRUE	FALSE	FALSE
TMUB1	14091	TRUE	FALSE	FALSE
RCAN2	14092	TRUE	FALSE	FALSE
PAM	14093	TRUE	FALSE	FALSE
PGS1	14094	TRUE	FALSE	FALSE
GTF2E1	14095	TRUE	FALSE	FALSE
SPATA5	14096	TRUE	FALSE	FALSE
TMEM216	14097	TRUE	FALSE	FALSE
VAMP3	14098	TRUE	FALSE	FALSE
TSPOAP1	14099	TRUE	FALSE	FALSE
BRAF	14100	TRUE	FALSE	FALSE
ST18	14101	TRUE	FALSE	FALSE
LYZL2	14102	TRUE	FALSE	FALSE
MCCD1	14103	TRUE	FALSE	FALSE
SF3A2	14104	TRUE	FALSE	FALSE
DCUN1D5	14105	TRUE	FALSE	FALSE
TMEM131	14106	TRUE	FALSE	FALSE
GMCL1	14107	TRUE	FALSE	FALSE
OR8K1	14108	FALSE	TRUE	FALSE
CTAGE8	14109	TRUE	FALSE	FALSE
TSPAN12	14110	TRUE	FALSE	FALSE
KRTAP15-1	14111	FALSE	TRUE	FALSE
PKP4	14112	TRUE	FALSE	FALSE
CR1	14113	TRUE	FALSE	FALSE
TPM1	14114	TRUE	FALSE	FALSE
RP11-310N16.1	14115	TRUE	FALSE	FALSE
CRIP3	14116	TRUE	FALSE	FALSE
PRDM14	14117	TRUE	FALSE	FALSE
KIAA1211	14118	TRUE	FALSE	FALSE
FAM160A2	14119	TRUE	FALSE	FALSE
CTC-518B2.8	14120	TRUE	FALSE	FALSE
SH3BP1	14121	TRUE	FALSE	FALSE
PAXIP1	14122	TRUE	FALSE	FALSE
MAP10	14123	TRUE	FALSE	FALSE
GSTO2	14124	TRUE	FALSE	FALSE
TP53INP2	14125	TRUE	FALSE	FALSE
SHCBP1L	14126	TRUE	FALSE	FALSE
RNGTT	14127	TRUE	FALSE	FALSE
EFCAB10	14128	TRUE	FALSE	FALSE
EFCAB9	14129	TRUE	FALSE	FALSE
KLF17	14130	TRUE	FALSE	FALSE
MYBL2	14131	TRUE	FALSE	FALSE
OR52D1	14132	TRUE	FALSE	FALSE
GZMA	14133	TRUE	FALSE	FALSE
UBFD1	14134	TRUE	FALSE	FALSE
TOP1MT	14135	TRUE	FALSE	FALSE
AC007326.1	14136	FALSE	TRUE	FALSE
SNTN	14137	TRUE	FALSE	FALSE
TPT1	14138	TRUE	FALSE	FALSE
AL358852.1	14139	FALSE	TRUE	FALSE
FAM103A1	14140	TRUE	FALSE	FALSE
PSAP	14141	TRUE	FALSE	FALSE
NRDC	14142	TRUE	FALSE	FALSE
PRKCSH	14143	FALSE	TRUE	FALSE
EIF3I	14144	TRUE	FALSE	FALSE
HMCES	14145	TRUE	FALSE	FALSE
EAF2	14146	TRUE	FALSE	FALSE
NFIX	14147	TRUE	FALSE	FALSE
PHYH	14148	TRUE	FALSE	FALSE
LYPD4	14149	TRUE	FALSE	FALSE
TAF7	14150	TRUE	FALSE	FALSE
AC104073.1	14151	FALSE	TRUE	FALSE
PC	14152	TRUE	FALSE	FALSE
MSTN	14153	TRUE	FALSE	FALSE
KCNIP1	14154	TRUE	FALSE	FALSE
TOMM70	14155	TRUE	FALSE	FALSE
PLA2G15	14156	TRUE	FALSE	FALSE
CAD	14157	TRUE	FALSE	FALSE
CAMKV	14158	TRUE	FALSE	FALSE
CLIP4	14159	TRUE	FALSE	FALSE
KLHL24	14160	TRUE	FALSE	FALSE
TRAPPC13	14161	TRUE	FALSE	FALSE
ARRDC2	14162	TRUE	FALSE	FALSE
GNG8	14163	FALSE	TRUE	FALSE
AVEN	14164	TRUE	FALSE	FALSE
MBL2	14165	TRUE	FALSE	FALSE
ATG2B	14166	TRUE	FALSE	FALSE
ADORA2A	14167	TRUE	FALSE	FALSE
USP1	14168	TRUE	FALSE	FALSE
AVPR1A	14169	TRUE	FALSE	FALSE
NSUN7	14170	TRUE	FALSE	FALSE
SMIM24	14171	FALSE	TRUE	FALSE
NR1D2	14172	TRUE	FALSE	FALSE
NKX2-3	14173	TRUE	FALSE	FALSE
CNTN1	14174	TRUE	FALSE	FALSE
SYNJ1	14175	TRUE	FALSE	FALSE
C5orf24	14176	TRUE	FALSE	FALSE
ZMYM2	14177	TRUE	FALSE	FALSE
FAM189A1	14178	TRUE	FALSE	FALSE
SLC39A7	14179	TRUE	FALSE	FALSE
SPIRE2	14180	TRUE	FALSE	FALSE
MRPL11	14181	TRUE	FALSE	FALSE
NRM	14182	TRUE	FALSE	FALSE
TWIST2	14183	FALSE	TRUE	FALSE
SUB1	14184	TRUE	FALSE	FALSE
KCNK13	14185	TRUE	FALSE	FALSE
UPF1	14186	TRUE	FALSE	FALSE
SGCE	14187	TRUE	FALSE	FALSE
SLC17A3	14188	TRUE	FALSE	FALSE
C16orf59	14189	FALSE	TRUE	FALSE
KCNT2	14190	TRUE	FALSE	FALSE
MAP1LC3A	14191	TRUE	FALSE	FALSE
CSRP1	14192	TRUE	FALSE	FALSE
SNX1	14193	TRUE	FALSE	FALSE
ATPAF2	14194	TRUE	FALSE	FALSE
GBP3	14195	TRUE	FALSE	FALSE
QRFPR	14196	TRUE	FALSE	FALSE
OR4F5	14197	FALSE	TRUE	FALSE
ANKRD22	14198	TRUE	FALSE	FALSE
CPPED1	14199	TRUE	FALSE	FALSE
RBM22	14200	TRUE	FALSE	FALSE
SLC16A9	14201	TRUE	FALSE	FALSE
LEFTY2	14202	TRUE	FALSE	FALSE
OTUD7A	14203	TRUE	FALSE	FALSE
MYL5	14204	TRUE	FALSE	FALSE
MAST3	14205	TRUE	FALSE	FALSE
BHLHE40	14206	TRUE	FALSE	FALSE
OLAH	14207	TRUE	FALSE	FALSE
SCN2B	14208	TRUE	FALSE	FALSE
NUDC	14209	TRUE	FALSE	FALSE
PTPN12	14210	TRUE	FALSE	FALSE
BDP1	14211	TRUE	FALSE	FALSE
TEAD2	14212	TRUE	FALSE	FALSE
DGAT1	14213	TRUE	FALSE	FALSE
OR2T4	14214	FALSE	TRUE	FALSE
LTV1	14215	TRUE	FALSE	FALSE
RAC2	14216	TRUE	FALSE	FALSE
AGAP14P	14217	FALSE	TRUE	FALSE
UBAC1	14218	TRUE	FALSE	FALSE
RP11-309L24.4	14219	TRUE	FALSE	FALSE
GTF2IRD2	14220	TRUE	FALSE	FALSE
IRF2BP1	14221	TRUE	FALSE	FALSE
IGSF23	14222	TRUE	FALSE	FALSE
RASAL3	14223	TRUE	FALSE	FALSE
CTB-60B18.6	14224	TRUE	FALSE	FALSE
SPSB2	14225	TRUE	FALSE	FALSE
CELA3B	14226	TRUE	FALSE	FALSE
ZNF564	14227	TRUE	FALSE	FALSE
RAB11FIP5	14228	TRUE	FALSE	FALSE
SPESP1	14229	TRUE	FALSE	FALSE
NAA15	14230	TRUE	FALSE	FALSE
KRTAP12-3	14231	TRUE	FALSE	FALSE
TNN	14232	TRUE	FALSE	FALSE
PLIN3	14233	TRUE	FALSE	FALSE
TNKS	14234	TRUE	FALSE	FALSE
AC007192.4	14235	TRUE	FALSE	FALSE
RAB12	14236	TRUE	FALSE	FALSE
PDPN	14237	TRUE	FALSE	FALSE
BLOC1S3	14238	FALSE	TRUE	FALSE
RP11-249L12.1	14239	TRUE	FALSE	FALSE
SUPT20H	14240	TRUE	FALSE	FALSE
PYCR1	14241	TRUE	FALSE	FALSE
S1PR5	14242	TRUE	FALSE	FALSE
PGBD5	14243	TRUE	FALSE	FALSE
IL17B	14244	TRUE	FALSE	FALSE
QDPR	14245	TRUE	FALSE	FALSE
LINGO4	14246	TRUE	FALSE	FALSE
FZD7	14247	TRUE	FALSE	FALSE
TMEM150B	14248	TRUE	FALSE	FALSE
FCGR3A	14249	FALSE	TRUE	FALSE
AL137860.1	14250	FALSE	TRUE	FALSE
LMAN2L	14251	TRUE	FALSE	FALSE
TBX21	14252	TRUE	FALSE	FALSE
IKZF1	14253	FALSE	TRUE	FALSE
CCDC58	14254	TRUE	FALSE	FALSE
LAPTM4A	14255	TRUE	FALSE	FALSE
CHN2	14256	TRUE	FALSE	FALSE
NKIRAS1	14257	TRUE	FALSE	FALSE
FASTKD3	14258	TRUE	FALSE	FALSE
SPATA2L	14259	TRUE	FALSE	FALSE
GALE	14260	TRUE	FALSE	FALSE
TAS2R42	14261	TRUE	FALSE	FALSE
LCE2A	14262	TRUE	FALSE	FALSE
C15orf48	14263	TRUE	FALSE	FALSE
OR5D14	14264	TRUE	FALSE	FALSE
HCRTR1	14265	TRUE	FALSE	FALSE
TAS2R43	14266	TRUE	FALSE	FALSE
CHRNG	14267	TRUE	FALSE	FALSE
MAPK9	14268	TRUE	FALSE	FALSE
GNRHR	14269	TRUE	FALSE	FALSE
SLC22A10	14270	TRUE	FALSE	FALSE
LONP2	14271	TRUE	FALSE	FALSE
MPHOSPH10	14272	TRUE	FALSE	FALSE
DNASE1L3	14273	TRUE	FALSE	FALSE
PAPSS2	14274	TRUE	FALSE	FALSE
STRADB	14275	TRUE	FALSE	FALSE
NDST4	14276	TRUE	FALSE	FALSE
IRF2	14277	TRUE	FALSE	FALSE
OR1L3	14278	FALSE	TRUE	FALSE
TPRG1	14279	TRUE	FALSE	FALSE
ALX1	14280	TRUE	FALSE	FALSE
IGSF21	14281	TRUE	FALSE	FALSE
B3GNT5	14282	TRUE	FALSE	FALSE
MADD	14283	TRUE	FALSE	FALSE
SMPD3	14284	TRUE	FALSE	FALSE
GRAMD1A	14285	TRUE	FALSE	FALSE
UGT2B17	14286	TRUE	FALSE	FALSE
GCKR	14287	TRUE	FALSE	FALSE
MAP7	14288	TRUE	FALSE	FALSE
CAPN11	14289	TRUE	FALSE	FALSE
RAD51L3-RFFL	14290	TRUE	FALSE	FALSE
ARL6IP5	14291	TRUE	FALSE	FALSE
NDUFAF7	14292	TRUE	FALSE	FALSE
LONP1	14293	TRUE	FALSE	FALSE
CDH23	14294	TRUE	FALSE	FALSE
FAM134C	14295	TRUE	FALSE	FALSE
CTD-3222D19.2	14296	TRUE	FALSE	FALSE
OR10J1	14297	TRUE	FALSE	FALSE
SMAP1	14298	TRUE	FALSE	FALSE
TFCP2L1	14299	TRUE	FALSE	FALSE
GPR17	14300	TRUE	FALSE	FALSE
LRSAM1	14301	TRUE	FALSE	FALSE
SAMD9	14302	TRUE	FALSE	FALSE
PREP	14303	TRUE	FALSE	FALSE
TXNDC5	14304	TRUE	FALSE	FALSE
COQ4	14305	TRUE	FALSE	FALSE
PRPF31	14306	TRUE	FALSE	FALSE
SCRT2	14307	FALSE	TRUE	FALSE
FBXL22	14308	TRUE	FALSE	FALSE
METTL23	14309	TRUE	FALSE	FALSE
TSPYL4	14310	TRUE	FALSE	FALSE
ACVR1B	14311	TRUE	FALSE	FALSE
MUC4	14312	TRUE	FALSE	FALSE
DDX54	14313	TRUE	FALSE	FALSE
OR2J3	14314	FALSE	TRUE	FALSE
MYH1	14315	TRUE	FALSE	FALSE
GLIPR1L1	14316	TRUE	FALSE	FALSE
SRF	14317	TRUE	FALSE	FALSE
CHKA	14318	TRUE	FALSE	FALSE
FKBP2	14319	TRUE	FALSE	FALSE
POU3F1	14320	FALSE	TRUE	FALSE
PIGW	14321	TRUE	FALSE	FALSE
ARHGEF25	14322	TRUE	FALSE	FALSE
KCP	14323	TRUE	FALSE	FALSE
RTN4RL2	14324	TRUE	FALSE	FALSE
MALSU1	14325	TRUE	FALSE	FALSE
C11orf42	14326	TRUE	FALSE	FALSE
LA16c-380H5.3	14327	TRUE	FALSE	FALSE
VNN1	14328	TRUE	FALSE	FALSE
HSD11B1L	14329	TRUE	FALSE	FALSE
BRD9	14330	TRUE	FALSE	FALSE
TNFSF18	14331	TRUE	FALSE	FALSE
WBSCR17	14332	TRUE	FALSE	FALSE
NDUFB3	14333	TRUE	FALSE	FALSE
POLK	14334	TRUE	FALSE	FALSE
NTF4	14335	TRUE	FALSE	FALSE
DEFB103B	14336	FALSE	TRUE	FALSE
SAA1	14337	TRUE	FALSE	FALSE
MUC5B	14338	TRUE	FALSE	FALSE
VSIG10L	14339	TRUE	FALSE	FALSE
ACOT6	14340	TRUE	FALSE	FALSE
IQCB1	14341	TRUE	FALSE	FALSE
ABHD14B	14342	TRUE	FALSE	FALSE
PCDHGA5	14343	TRUE	FALSE	FALSE
GLRX3	14344	TRUE	FALSE	FALSE
MFSD12	14345	TRUE	FALSE	FALSE
MLF2	14346	TRUE	FALSE	FALSE
TMEM99	14347	TRUE	FALSE	FALSE
AIMP2	14348	TRUE	FALSE	FALSE
PDE8A	14349	TRUE	FALSE	FALSE
KRTAP4-6	14350	TRUE	FALSE	FALSE
C11orf96	14351	TRUE	FALSE	FALSE
LY6G5B	14352	TRUE	FALSE	FALSE
SOHLH1	14353	TRUE	FALSE	FALSE
RPS19BP1	14354	TRUE	FALSE	FALSE
CTSV	14355	TRUE	FALSE	FALSE
SF3B4	14356	TRUE	FALSE	FALSE
NOBOX	14357	TRUE	FALSE	FALSE
PDE1A	14358	TRUE	FALSE	FALSE
EMC10	14359	TRUE	FALSE	FALSE
KLRB1	14360	TRUE	FALSE	FALSE
KHSRP	14361	TRUE	FALSE	FALSE
APOA1	14362	TRUE	FALSE	FALSE
KIAA0319L	14363	TRUE	FALSE	FALSE
ALDH6A1	14364	TRUE	FALSE	FALSE
CSTF2T	14365	TRUE	FALSE	FALSE
OR10Q1	14366	TRUE	FALSE	FALSE
TTC17	14367	TRUE	FALSE	FALSE
BRPF3	14368	TRUE	FALSE	FALSE
BBS10	14369	TRUE	FALSE	FALSE
ATP1B3	14370	TRUE	FALSE	FALSE
ATP5E	14371	TRUE	FALSE	FALSE
GGTLC1	14372	TRUE	FALSE	FALSE
IPO7	14373	TRUE	FALSE	FALSE
SERPINA10	14374	TRUE	FALSE	FALSE
TMEM258	14375	TRUE	FALSE	FALSE
MYC	14376	TRUE	FALSE	FALSE
POC5	14377	TRUE	FALSE	FALSE
TPRN	14378	FALSE	TRUE	FALSE
C2CD2L	14379	TRUE	FALSE	FALSE
FBXO5	14380	TRUE	FALSE	FALSE
GNAT1	14381	TRUE	FALSE	FALSE
H3F3C	14382	TRUE	FALSE	FALSE
DYNC1I2	14383	TRUE	FALSE	FALSE
PDCL	14384	TRUE	FALSE	FALSE
WDR72	14385	TRUE	FALSE	FALSE
TAS2R60	14386	TRUE	FALSE	FALSE
MYBL1	14387	TRUE	FALSE	FALSE
ARF1	14388	TRUE	FALSE	FALSE
NBPF15	14389	TRUE	FALSE	FALSE
CITED2	14390	TRUE	FALSE	FALSE
OR4A5	14391	FALSE	TRUE	FALSE
ILK	14392	TRUE	FALSE	FALSE
CMPK1	14393	TRUE	FALSE	FALSE
RRP1	14394	TRUE	FALSE	FALSE
FRG1	14395	TRUE	FALSE	FALSE
FBXW7	14396	TRUE	FALSE	FALSE
CRISP3	14397	TRUE	FALSE	FALSE
RP11-9J18.1	14398	TRUE	FALSE	FALSE
OR10V1	14399	TRUE	FALSE	FALSE
ARHGEF26	14400	TRUE	FALSE	FALSE
RBSN	14401	TRUE	FALSE	FALSE
TRIM65	14402	TRUE	FALSE	FALSE
C16orf58	14403	TRUE	FALSE	FALSE
GRIP1	14404	TRUE	FALSE	FALSE
CYP7B1	14405	TRUE	FALSE	FALSE
BPNT1	14406	TRUE	FALSE	FALSE
MRPL54	14407	TRUE	FALSE	FALSE
MFN2	14408	TRUE	FALSE	FALSE
OR2L2	14409	TRUE	FALSE	FALSE
ALDH1A3	14410	TRUE	FALSE	FALSE
OR6C74	14411	TRUE	FALSE	FALSE
OR13C3	14412	FALSE	TRUE	FALSE
USP17L15	14413	FALSE	TRUE	FALSE
L2HGDH	14414	TRUE	FALSE	FALSE
FAM179A	14415	TRUE	FALSE	FALSE
HTR1F	14416	TRUE	FALSE	FALSE
C6	14417	TRUE	FALSE	FALSE
LRRK2	14418	TRUE	FALSE	FALSE
RNF182	14419	TRUE	FALSE	FALSE
VKORC1	14420	TRUE	FALSE	FALSE
NHLH2	14421	TRUE	FALSE	FALSE
SF3B3	14422	TRUE	FALSE	FALSE
CYP20A1	14423	TRUE	FALSE	FALSE
CKAP2L	14424	TRUE	FALSE	FALSE
ADRB3	14425	TRUE	FALSE	FALSE
CCL4	14426	FALSE	TRUE	FALSE
MCEMP1	14427	FALSE	TRUE	FALSE
GLDC	14428	TRUE	FALSE	FALSE
ARF5	14429	TRUE	FALSE	FALSE
TGIF1	14430	FALSE	TRUE	FALSE
C1QTNF3-AMACR	14431	TRUE	FALSE	FALSE
TNRC6A	14432	TRUE	FALSE	FALSE
CNOT9	14433	TRUE	FALSE	FALSE
IVL	14434	TRUE	FALSE	FALSE
PPP1R9B	14435	TRUE	FALSE	FALSE
GABARAPL2	14436	TRUE	FALSE	FALSE
SLC2A12	14437	TRUE	FALSE	FALSE
TMEM248	14438	TRUE	FALSE	FALSE
FAM111B	14439	TRUE	FALSE	FALSE
NRTN	14440	TRUE	FALSE	FALSE
SUCO	14441	TRUE	FALSE	FALSE
DOK7	14442	TRUE	FALSE	FALSE
RPE	14443	TRUE	FALSE	FALSE
ZNF678	14444	TRUE	FALSE	FALSE
RP3-454G6.2	14445	TRUE	FALSE	FALSE
LILRB5	14446	TRUE	FALSE	FALSE
C19orf45	14447	TRUE	FALSE	FALSE
CALHM3	14448	TRUE	FALSE	FALSE
SNAPIN	14449	TRUE	FALSE	FALSE
SLC44A1	14450	TRUE	FALSE	FALSE
CARD17	14451	TRUE	FALSE	FALSE
GPD1L	14452	TRUE	FALSE	FALSE
CEBPZOS	14453	TRUE	FALSE	FALSE
CEP170B	14454	TRUE	FALSE	FALSE
DUS4L	14455	TRUE	FALSE	FALSE
AL135787.1	14456	TRUE	FALSE	FALSE
SOX6	14457	TRUE	FALSE	FALSE
OAZ3	14458	TRUE	FALSE	FALSE
NVL	14459	TRUE	FALSE	FALSE
RCC1L	14460	TRUE	FALSE	FALSE
LPCAT1	14461	TRUE	FALSE	FALSE
DLG2	14462	TRUE	FALSE	FALSE
KRT74	14463	TRUE	FALSE	FALSE
SYT12	14464	TRUE	FALSE	FALSE
ZEB1	14465	TRUE	FALSE	FALSE
TSPAN13	14466	TRUE	FALSE	FALSE
ATP6V1B2	14467	TRUE	FALSE	FALSE
CTD-2313N18.7	14468	FALSE	TRUE	FALSE
DDX59	14469	TRUE	FALSE	FALSE
IFI30	14470	TRUE	FALSE	FALSE
PPFIBP1	14471	TRUE	FALSE	FALSE
EPS8L3	14472	TRUE	FALSE	FALSE
GPAM	14473	TRUE	FALSE	FALSE
MFSD8	14474	TRUE	FALSE	FALSE
TLK2	14475	TRUE	FALSE	FALSE
ESYT2	14476	TRUE	FALSE	FALSE
RP11-638I8.1	14477	TRUE	FALSE	FALSE
ARID3B	14478	TRUE	FALSE	FALSE
SAT2	14479	TRUE	FALSE	FALSE
KIF5C	14480	TRUE	FALSE	FALSE
OR2G3	14481	FALSE	TRUE	FALSE
TGFBR2	14482	TRUE	FALSE	FALSE
SNX5	14483	TRUE	FALSE	FALSE
LRP2BP	14484	TRUE	FALSE	FALSE
SRGAP2	14485	FALSE	TRUE	FALSE
TROVE2	14486	TRUE	FALSE	FALSE
PROCR	14487	TRUE	FALSE	FALSE
COG1	14488	TRUE	FALSE	FALSE
ZFYVE1	14489	TRUE	FALSE	FALSE
PNPLA6	14490	TRUE	FALSE	FALSE
LGALS14	14491	TRUE	FALSE	FALSE
SRPRA	14492	TRUE	FALSE	FALSE
STRA13	14493	TRUE	FALSE	FALSE
PDRG1	14494	TRUE	FALSE	FALSE
IDH2	14495	TRUE	FALSE	FALSE
FTH1	14496	TRUE	FALSE	FALSE
HIST3H2A	14497	TRUE	FALSE	FALSE
TECPR2	14498	TRUE	FALSE	FALSE
FABP1	14499	TRUE	FALSE	FALSE
OSR2	14500	TRUE	FALSE	FALSE
ERH	14501	TRUE	FALSE	FALSE
PDE4C	14502	TRUE	FALSE	FALSE
HIST1H4J	14503	TRUE	FALSE	FALSE
CLEC11A	14504	TRUE	FALSE	FALSE
CCDC109B	14505	TRUE	FALSE	FALSE
ACKR2	14506	TRUE	FALSE	FALSE
KRTAP2-1	14507	TRUE	FALSE	FALSE
DYDC2	14508	TRUE	FALSE	FALSE
SLC9A8	14509	TRUE	FALSE	FALSE
MCHR1	14510	TRUE	FALSE	FALSE
PTGFRN	14511	TRUE	FALSE	FALSE
FTMT	14512	FALSE	TRUE	FALSE
DCLRE1B	14513	TRUE	FALSE	FALSE
DEFB125	14514	TRUE	FALSE	FALSE
IL20RB	14515	TRUE	FALSE	FALSE
CBLN1	14516	TRUE	FALSE	FALSE
ERC1	14517	TRUE	FALSE	FALSE
TMEM132A	14518	TRUE	FALSE	FALSE
PTPN11	14519	TRUE	FALSE	FALSE
ADCY4	14520	TRUE	FALSE	FALSE
TLX1	14521	TRUE	FALSE	FALSE
ZNF320	14522	TRUE	FALSE	FALSE
TRIM24	14523	TRUE	FALSE	FALSE
RAET1L	14524	TRUE	FALSE	FALSE
SSB	14525	TRUE	FALSE	FALSE
NUTM2B	14526	TRUE	FALSE	FALSE
TMUB2	14527	TRUE	FALSE	FALSE
TUBB4A	14528	FALSE	TRUE	FALSE
RPE65	14529	TRUE	FALSE	FALSE
IGFBP6	14530	TRUE	FALSE	FALSE
BRWD1	14531	TRUE	FALSE	FALSE
GNAT3	14532	TRUE	FALSE	FALSE
COX16	14533	TRUE	FALSE	FALSE
LRMP	14534	TRUE	FALSE	FALSE
TMEM178A	14535	TRUE	FALSE	FALSE
SVOP	14536	FALSE	TRUE	FALSE
C11orf86	14537	TRUE	FALSE	FALSE
RBM5	14538	TRUE	FALSE	FALSE
AC009133.22	14539	TRUE	FALSE	FALSE
PSD2	14540	TRUE	FALSE	FALSE
ACSS1	14541	TRUE	FALSE	FALSE
DDX51	14542	TRUE	FALSE	FALSE
