CurrentGene,StoufferMetaP,StoufferMetaP_FDR,StoufferMetaEuropeanP,StoufferMetaEuropeanP_FDR,MetalMetaP,MetalMetaEuropeanP,MetalMetaP_FDR,MetalMetaEuropeanP_FDR,Number_missingPvalues
GRB7,0.7488884137592542,0.9180610146789079,0.649618916381412,0.8967233852725182,0.009683767639590397,0.012089703334305271,0.012954986563933124,0.019112669766305546,0
FGFRL1,0.0644115445943159,0.6354163502766482,0.09068224510330476,0.681319258469204,9.845202878994059e-5,4.1076001897902774e-4,9.524174749865638e-4,0.0034158612808233677,0
ADAMTS14,0.3213949764877163,0.806574433011854,0.4106345921913109,0.8382477079899046,0.0017389716454150649,0.006060624062661902,0.004057269094563189,0.012394494845875277,1
DGCR2,0.5041501684112434,0.8631252593695494,0.5246803694413509,0.8686660294917565,0.0015016808365064499,0.0037483652850662736,0.0037210752228054003,0.009515781222873188,0
NXPE1,0.5006057291047876,0.8629192418345024,0.47965642496105554,0.8572955620642505,0.0034854297794136226,0.006489755283326947,0.006253133786170152,0.012869853702674194,0
PAFAH2,0.431708257446612,0.8458658059146981,0.8535170959113855,0.9492335263947111,0.003787742895141886,0.0732054309903667,0.006597262475848679,0.0799488820571916,2
SCP2D1,0.9123385398308975,0.964823993354727,NA,NA,0.8168550239460495,1,0.8270934130144996,1,12
PLEKHG7,0.6087517284957581,0.8850239394695614,0.6149338193178404,0.8875313031943453,0.007700562314206958,0.01582214486827216,0.010918637895708233,0.02308860223544157,0
CLCN7,0.4614069503917762,0.8530250312579404,0.79236910962174,0.9322020034844232,0.004253530109965033,0.04955719617449348,0.007131687627334792,0.05659303823586211,1
CLEC17A,0.7598207726721868,0.9206685273573965,0.40514637450129637,0.8369310633210709,0.005682492226413581,0.003416258980153457,0.008745840964239937,0.009086434783346992,0
KLRK1,0.7355666098504549,0.9143253617530187,0.6511283211497981,0.8967233852725182,0.006047318374339176,0.007614206201954868,0.009144976351988927,0.014098755041413195,0
EEF2,0.5936866922827201,0.882637144642385,0.4878040114310374,0.8593264890587882,0.017467204352131695,0.029728261931793332,0.020971208931038383,0.03714241402712878,2
SOGA1,0.7706562618636947,0.9231283364832146,0.8091819557033825,0.9369430663419597,0.01018035551660262,0.023726685026187827,0.013473189371298048,0.031141065499626603,0
STK10,0.631090043947924,0.8899544967904173,0.5082466356553702,0.8649357008218487,0.004843289829846406,0.007672004081685775,0.007822570017147736,0.014160956297560657,0
ARRDC5,0.11803708194256173,0.701377155699767,0.1647036772017798,0.7511340244474977,2.6958055176025674e-4,0.001132562060670466,0.0015048151506642114,0.005313306235926458,1
MRPL12,0.8207209526573005,0.9367620988584004,0.8656225407085412,0.9522416360569819,0.04435584294865142,0.10007582135026148,0.047950365541449866,0.10697799749196481,2
PROSER1,0.22752867640336777,0.7669128030084983,0.3358634092706234,0.8185590170303827,2.892788012241493e-4,0.002227238913216925,0.0015467712635082664,0.00730191590996856,0
TUBGCP2,0.7531216956345536,0.9192213754547167,0.5494305513986472,0.8731559244128366,0.1121174558793072,0.1389596937169872,0.11709989613050605,0.14623995287912803,5
PEX16,0.11181047323506618,0.6980107883506307,0.10725796535876722,0.7007442426001902,2.9303845478172055e-4,6.937478724770455e-4,0.0015579460412198539,0.004291027195324542,0
MIEF2,0.9479156456106584,0.9767789634130305,0.9181673041807424,0.9666590738425306,0.05537558146881381,0.08986912230635893,0.05907973962549508,0.09676019451644151,1
PDZRN3,0.6779719323176486,0.8998561484732349,0.6881053480297198,0.9041370259389897,0.009423555063022013,0.019708374731665756,0.012692382607798902,0.027098289188595245,0
LCN15,0.38608211449082636,0.8324352641068253,0.7385173855799789,0.9167284158903894,0.0014535588265081384,0.02578798484637252,0.003644818677900128,0.033218028937541076,1
CCDC122,0.7014320882044571,0.9054007067993539,0.5856962363017634,0.8799699575484838,0.014168733338813385,0.02581624242767976,0.017584622957731083,0.03324887234104366,0
POU6F2,0.5714923737337807,0.8795474020975186,0.6132909387834092,0.8875313031943453,0.005273828356749965,0.013565044330633172,0.008302953764052231,0.02069975404807798,0
LOXL1,0.7357829053921386,0.9143253617530187,0.7749817909652423,0.9268130458892226,0.021164132025406467,0.046907916951635445,0.02469942887592934,0.054016887608718755,1
ZNF488,0.11268784003531504,0.6980107883506307,0.1352726846858932,0.7242835694887554,1.6786775698508194e-4,6.487499475334607e-4,0.0011842434254884257,0.004184106134166824,0
SETD5,0.5836068063510301,0.8815489253576576,0.5909086275256626,0.8813737356480287,0.0038311745729885504,0.00914434738792681,0.006648255691319808,0.015842787726868646,0
SUV39H2,0.3413753492559058,0.8151560335673133,0.6214445066816534,0.8899093383869082,4.5835270087536434e-4,0.006812345747624357,0.0019567641875393718,0.013240868217680533,0
RFPL2,0.3276949141126613,0.8106292343454982,0.39918037243978705,0.8368214177204085,0.0015752154468803067,0.0073447606009302705,0.00382697026643805,0.013811021520955239,0
FRRS1L,0.0019927908604168124,0.29019883587298506,0.008070941011928226,0.4426773415392429,1.2366518353813726e-6,2.5855580740479125e-5,1.6418220471345392e-4,0.001257920859105971,0
CUTA,0.06166465597659343,0.6314195958141563,0.07111473308203536,0.6486114805635996,8.96244389190263e-5,2.9274264524803656e-4,9.149243187461431e-4,0.002959301464232725,0
SGK3,0.6645015352861399,0.8979938767190704,0.5110301639403236,0.8655907060635429,0.004336894491842859,0.005175295555720693,0.007233713631773292,0.011288859189398464,0
NOS1AP,0.5633683916878574,0.8776492302822844,0.39358947589492155,0.8360692531145556,0.008241798510507554,0.008521841727444393,0.011470778789124513,0.015145357644262067,0
RP11-474G23.1,0.7426109773713698,0.9163347240399283,0.8817998259198782,0.9572178010190161,0.0052960824274079265,0.038927894464161186,0.008325346995018053,0.046205146305089984,0
RPL36,0.0470605429149449,0.6084927642457846,0.023062054562918592,0.541115282845086,2.97114064392962e-4,3.787623523580888e-4,0.00156971838273348,0.0032875155442791057,1
MAN1C1,0.8660249463997106,0.9504602011868326,0.8841611254090458,0.9577612677035665,0.053517483726224606,0.100161830687301,0.05720200262415243,0.10705154195049965,2
ATAD3C,0.1911674966711148,0.7426317051180275,0.16249931298945677,0.7486798647422473,6.496396833717228e-4,0.0011830064366706566,0.002349464519312159,0.005417443709131564,0
DENND2A,0.3450833661962862,0.8159180848511182,0.43134623915790904,0.8445689930606718,0.0027214909153251026,0.009143706078110206,0.005342059841173858,0.015842787726868646,0
NDC80,0.5066567945861827,0.8631252593695494,0.6953484341843353,0.9066033585214894,0.0069364500685656465,0.03908600349962685,0.010109672130261389,0.046351290754101215,1
TTLL11,0.2607570944271055,0.7796657014531128,0.1727483649074625,0.7593417002638722,6.894149976817091e-4,7.798274149482652e-4,0.0024172119307677696,0.004515210847610995,0
TAF4B,0.6455116100710534,0.8939928634830264,0.7504707567204556,0.9198179835336026,0.009061906578151846,0.03511099728435725,0.012322687360991881,0.042449389071810215,1
HS6ST1,0.4364775399146315,0.8473481101340585,0.3070352599888265,0.8092744477462531,9.862071329708492e-4,0.001083127514038812,0.002936590283767196,0.0052255022077244756,0
GALNTL5,0.08995774712870035,0.674246424365849,0.23706918343712197,0.7901445108530547,6.800894574795754e-5,0.0010798547552228542,8.041472151818028e-4,0.005217806728952275,0
PLA2R1,0.9135328768048333,0.9651183327173292,0.8996052888157188,0.9612505271783897,0.01578239352895526,0.031028100883588088,0.019238045962756162,0.03840898113357461,0
CPM,0.050134135834006624,0.6158299600201873,0.07582026235103997,0.6518680767440497,3.099895037399166e-5,1.3489160030315839e-4,5.905146869609965e-4,0.0021625533962691054,0
EFCAB7,0.89175446962855,0.9578588908184473,0.9139511780412589,0.9650987222899853,0.015027095118241346,0.03976581541558358,0.018465660225651558,0.04699619262002566,0
ZFAND2A,0.3043652424334049,0.7988465331390872,0.4138953189995321,0.8391322103255103,0.0037211173605789807,0.015089259422001339,0.006519554132547588,0.022332926554728863,0
SYT17,0.004354388199787364,0.36061721202792585,0.019977059560450143,0.5226894658946735,1.3794764823669822e-6,3.227766218264175e-5,1.7161607091633504e-4,0.0013072881156119128,0
TRPV3,0.6401243521653797,0.8929800936341816,0.5349857186229037,0.8691257554458596,0.018474026672995476,0.02620140859923043,0.02196240120690378,0.033618988134227555,2
BOLL,0.3787199926858953,0.8287465410027337,0.4107521039485389,0.8382477079899046,4.662542246089291e-4,0.0013438301028711054,0.0019734112237303754,0.0057228183456071195,0
GIP,0.2022410928344934,0.7490036996042118,0.3318947581233991,0.8182482206678181,0.0017538731204551877,0.009211295360290087,0.0040783833396653285,0.01590708705518909,1
TRPV4,0.2578019690838277,0.7777396449464191,0.41035234815061694,0.8379884522866876,5.846429635441731e-4,0.003363462434492215,0.0022206436683691864,0.009017806319116318,0
TAAR5,0.9892380212554465,0.9940606972704505,0.9962956991640813,0.9975167177915455,0.07237211368734692,0.17158893963050573,0.0763230298683007,0.1794955548206103,0
APOL4,0.048160643815515346,0.6125653277513674,0.1419426858307022,0.7303851590534917,1.1067289594918098e-4,0.001429625994527607,9.949102603906128e-4,0.005898471678746293,0
FAM53B,0.5422792788485198,0.8720049883184022,0.7795096702482391,0.9278230002232849,0.006714733868204734,0.06668064933520151,0.009860217871779079,0.07348535978528291,1
PLCL1,0.1208091080553818,0.7029892608329322,0.12780770211888806,0.7182326288150845,1.0748224969196124e-4,3.072639443457931e-4,9.78507575020098e-4,0.0030121013523775855,0
JAZF1,0.3557686210690806,0.8185696255738734,0.14124474292142744,0.7291929151742713,0.0019568953194761124,0.0013010626697112742,0.004346301304063762,0.0056581520576746884,0
ANGPT2,0.4522836368262417,0.8525158742157132,NA,NA,0.4900887996537626,0.9485319733140599,0.5062017540454344,0.9841296093635978,11
AFF4,0.4227587533081195,0.8440642559897749,0.5407287647320702,0.8704400500652406,8.764457806349108e-4,0.003343015749155354,0.00275481804150717,0.008986237999096891,0
NAA25,0.6608797273933371,0.897521484805703,0.24914464730445132,0.7961060187565476,0.004160623834891057,0.0025935544636355996,0.007026062788501094,0.007876486157375517,0
RAP1GDS1,0.3721313060770736,0.8268544567056884,0.24168854447976101,0.7941258153445603,0.0017474501535096085,0.00267664598522453,0.00406851744412262,0.008003774449189338,0
SASS6,0.5665836620215797,0.8783442060138957,0.3530679547624743,0.823615033956041,0.00377988509788943,0.004239372402415569,0.006586035089795952,0.010156230140936666,0
ID4,0.7817756744051039,0.9246151229595504,0.8073797805874825,0.9360430055057559,0.01341113750444109,0.028276266900351985,0.01681890033403059,0.03567462758619893,0
INCENP,0.7444095313755626,0.9172359215011912,0.6225018899740857,0.8902699174932873,0.011186888582329314,0.012978398230683452,0.014529407560888594,0.020098746006870033,0
NR2F6,0.249260050603851,0.7732186838493433,0.23886993736450032,0.7912566620683259,1.3858055506640258e-4,2.765767327214667e-4,0.001094076826137342,0.0028613822053172064,0
CARF,0.868638659199728,0.9511868395736945,0.7206035382831586,0.9119798683008428,0.035501792088704014,0.034286890951841016,0.03903251883387177,0.041631054203416305,0
ABHD6,0.5937377461049174,0.882637144642385,0.44797806932998563,0.8475313376914163,0.006059828279489834,0.007381954352710441,0.009160182707457254,0.013846666212766964,0
RGPD1,0.6504547825804883,0.895022057884016,0.6380029469561876,0.8936869024774472,0.00597799271602197,0.012061836728446568,0.009065853073846889,0.019079930083033093,0
FRYL,0.3317945691732186,0.8124499805612959,0.334311994397155,0.8183299575374472,0.001632778730124315,0.003550092376211469,0.003911254428644263,0.009253844647643837,0
CSNK1D,0.6588856597504149,0.8967051481204569,0.38837143784190065,0.8356740741102775,0.005585207761673183,0.004949452801051438,0.008642252242171083,0.01101117533624474,1
DKK3,0.6999952843812173,0.9051885627841559,0.8173689723316528,0.9388375840382465,0.01041371647796196,0.03808749004541639,0.013715178431452335,0.045383478177480056,0
ITLN2,0.8236164644810379,0.9377015485815474,0.9362480635449986,0.9732885907857168,0.02519088275625698,0.11025509091164232,0.028719884110124112,0.11714132609326788,1
FNDC7,0.33770522610362236,0.8138512733537188,0.36237884637991125,0.8261560691857057,0.0031201197916405255,0.008323113170670136,0.005812574167096321,0.014898572170539607,1
ENDOV,0.8141757564619903,0.9345818999283356,0.5612536407620766,0.8743872525478436,0.013916857790306563,0.011471924883966238,0.017328516929666426,0.018434305542038575,1
MVK,0.5921821222126958,0.882637144642385,0.6870984342267692,0.903828891070202,0.0034845388906920806,0.015921330364386654,0.006253133786170152,0.023186262437574722,0
USP19,0.7199813093635576,0.908622009041094,0.7035404784393198,0.9084154392772562,0.015378445393252352,0.026125173975341347,0.018828052059013393,0.033541236433013065,0
WNT10B,0.20859267171952398,0.7554648057642249,0.28377350020198233,0.8025942131564195,0.002601195527757938,0.009518289353421326,0.005187657341401184,0.016249272493293877,1
LYRM7,0.31441067128980016,0.8031716280772628,0.45930697122240927,0.8516040326117419,6.53293931399066e-4,0.005279717337394743,0.0023548615132003036,0.01140729480527073,0
TRIM34,0.15995796372484528,0.7269418787035499,0.30280316987737665,0.8076786466371485,8.249726263641597e-4,0.006824567294283009,0.0026689154082365834,0.013252159238149347,1
YARS,0.3144095481086526,0.8031716280772628,0.3983214855534478,0.8368214177204085,0.0020307167417173986,0.007317939717182209,0.004449360704143287,0.013791160680906606,1
FYN,0.6969253136380267,0.9046581915774745,0.8353766764092481,0.9436935578883862,0.014193577679671068,0.0617480413774757,0.0176107947526823,0.06860035721528095,0
MMP7,0.2645567729049839,0.7815411264072546,0.11810473268888107,0.7103509071870332,0.0010986685685734994,8.692224100245707e-4,0.00311367923195399,0.004750901569159705,0
POU2F1,0.15235468933724464,0.724781312514119,0.06452212530479881,0.6396584861250257,9.055867698015195e-4,8.437000106600669e-4,0.002805531834550466,0.004671894925497777,1
ZBTB26,0.7129505926812796,0.9074295813822163,0.8132126445209649,0.9376737501626508,0.007397049601715182,0.0263626394378,0.01060186963268871,0.033744899737515856,0
ZNF638,0.9245913342437526,0.9683336443039493,0.9715240818390163,0.9859275215816566,0.034972336458146604,0.13819179399453385,0.038507125952647735,0.14547284186450027,1
MUC20,0.2398705091656221,0.7689430857864844,0.1044182612207918,0.6980456376716996,8.950101005417078e-4,7.947297753066633e-4,0.002785952207874697,0.004542251864317808,0
CD160,0.7727375135802131,0.9231283364832146,0.7379039429726454,0.9166042965683431,0.026611567395635766,0.041103373318760884,0.030138888096738422,0.04831381012228501,1
NCOA6,0.667690149257954,0.8987677729259548,0.6516520011502958,0.8967233852725182,0.009189657607998034,0.01660724647781057,0.012451041938782496,0.02393295439975466,0
QPCT,0.9622196483668003,0.9822709096778542,0.8258386833315561,0.9410297363091333,0.0313699395931272,0.02509845129540774,0.034909323319658105,0.03250934959558575,0
SERPINB13,0.006097361569789365,0.3946320797192131,0.02084203851807039,0.5287610953724333,4.26261520672786e-5,4.889098953175431e-4,6.753213432958949e-4,0.003701079486541578,2
RHBDL3,0.5585837226218988,0.8757656943490828,0.5380242257922525,0.8694823568501273,0.007321956369320888,0.013227875151967878,0.010515239942119217,0.02036911147759663,1
DRD5,0.4653988301188901,0.8532440860084445,0.45826485542319606,0.8512165574561688,0.0034513676198843018,0.00661791387264028,0.006220995958143625,0.01302709818326374,0
GRAMD2,0.9201168475753585,0.9670871183779307,0.964780698355831,0.9840803169474898,0.018601336443759733,0.07643644637257971,0.02208701574045561,0.08318089344286798,0
LRRIQ3,0.6588131142544409,0.8967051481204569,0.698336450235413,0.9078252892479908,0.007256010682722441,0.017627252152286502,0.010443842294661278,0.024997503793131575,0
VEGFB,0.7923999408277131,0.9279920684722462,0.8181584773046218,0.9388375840382465,0.014079875969336148,0.03181639380965947,0.01749181582210118,0.039187230208042725,0
ARHGAP40,0.07196931278495201,0.648864248594268,0.04224893248290332,0.6074153190566761,8.655770060416439e-4,0.0013334148173569707,0.0027381814730874925,0.005713628910837756,2
TOMM20,0.01479386027810634,0.48232144467337557,0.044162887118669336,0.6086959894047883,8.205306347794192e-6,1.5531314264072076e-4,3.4984828684099273e-4,0.002271393851738629,0
HIPK2,0.08579466748557611,0.6695737806162905,0.02943103639352402,0.5676112199717588,1.9098775145275283e-4,1.44067771845666e-4,0.0012633897305422972,0.002198461168098259,0
CLRN3,0.7068806363792225,0.9071517805340306,0.7831040698934288,0.9288508491962476,0.010123058594577402,0.03617918164259487,0.0134166474739637,0.04349566477467226,1
TTBK1,0.8899795878866898,0.9573246245625677,0.907975446315844,0.9638788078794864,0.02469708057228338,0.0517991769626225,0.028241450573684334,0.05880783849239511,0
BRINP3,0.604283826973221,0.8840682493237062,0.5247149671942642,0.8686660294917565,0.009972886308211387,0.014446035055436101,0.013260939959921099,0.021669823077155627,1
OR52N4,0.8109896718631103,0.9344750394526458,0.8618436837895388,0.9512435314371211,0.019098856907340055,0.04813461834249145,0.022602978738449565,0.05520836588132962,1
SIGMAR1,0.6739476471946686,0.8995659185472749,0.4728704489573592,0.8553914166682336,0.007448468293792943,0.0075121127925724335,0.010660009727008982,0.013987696459035975,0
ZDBF2,0.5126954834914614,0.8644018826002092,0.4467402420511711,0.8475313376914163,0.003336452655932824,0.006074031759572772,0.006076075242740551,0.012405727053161866,0
LINC00493,0.6798504509849762,0.900259935075503,0.3601348972855637,0.8256354396672639,0.0032833606249922237,0.0018843410724786744,0.006011240184936441,0.006760947654974917,0
TBRG1,0.33719960853424175,0.8134097024890626,0.41272354540349954,0.8386288072681634,8.636812484405113e-4,0.0031400357246069333,0.0027358947168814093,0.008709305388955112,0
EFEMP2,0.0013531390318255614,0.24609884489603912,0.024069717939538774,0.5493071428568902,4.3300462783661733e-7,6.389532889697443e-5,9.881138773569449e-5,0.0016860508807884486,0
URI1,0.8729793359403717,0.9527677641308178,0.8061227925886192,0.9354022177800537,0.021695528196418776,0.027428265804667624,0.025226509544106848,0.03480713146418922,0
THRB,0.9053488475965725,0.9626777798947302,0.9791160586291879,0.9894103745497803,0.013508060738480822,0.07598374613095389,0.01691544231920485,0.08273135460352009,0
ERCC6,0.312219541904512,0.8022259156970859,0.2862551443296397,0.8034832052940392,0.0012577585235501797,0.0028146213336176706,0.0033717902324335446,0.00820597141846723,0
PON1,0.8553195984364804,0.9472356238895474,0.8640155777031504,0.9519986964531112,0.011859181972669925,0.023229159115060693,0.015233991518688888,0.030617272089712357,0
OSGIN2,0.29048688680339596,0.7944600084166001,0.2663108019175301,0.7977433442677255,0.002296936888790927,0.005143389533341525,0.004797754564778093,0.011265351183296503,0
LRRC9,0.9329584078062017,0.9715787489429257,0.9204233934869334,0.9673734344270667,0.02813564814385962,0.0432230468283051,0.031665665788840315,0.0503769456538006,0
CACNA1I,0.34777302173470825,0.8168578068699917,0.30596291882688575,0.8086114853382865,0.0016980654769802386,0.0028944203157953625,0.003994906690106938,0.008305202673661156,0
OR4N5,0.422034645893539,0.8440642559897749,0.618299236371336,0.8889275904555702,0.002599786206303894,0.01518077540692077,0.005185955146535218,0.02243225687177814,0
HUS1,0.549924999203097,0.8736069443519698,0.5830524679571626,0.8798472699435537,0.0025496661941712827,0.006471937261796752,0.005122114420220724,0.012846805791127455,0
TMEM62,0.651483489766672,0.8952099314896154,0.39395740472222773,0.8360812041343688,0.0078698486962749635,0.006146936595273052,0.011095659961918837,0.01248430988187198,0
XXbac-BPG32J3.19,0.008801144483969283,0.42098670546230027,0.027890250236558563,0.566349040803272,5.812669200962164e-6,8.229198436563396e-5,2.979951097778982e-4,0.001850181590659151,0
FAAH,0.03821036275725347,0.579118006135465,0.04883621001425224,0.6197341704270759,2.7614424894152936e-5,1.0788139129636619e-4,5.713837392951232e-4,0.0020190156723229233,0
IDH3B,0.16600620871363495,0.7317971072158215,0.18945191490024454,0.7678678692022272,3.371491437153027e-4,9.735248446571153e-4,0.0016755844741120824,0.0049845990892572545,0
LTF,0.14324204028637505,0.7188125027588562,0.1762864457363051,0.7610258489321428,3.1111094952713695e-4,0.0010065250011409507,0.001601556256310594,0.005058854730787048,0
NOP16,0.3845498222966429,0.8309460440738529,0.5193152379345297,0.8662712463935163,0.0018638547140476206,0.009515193793484577,0.004225083005591737,0.016245474051254864,0
BORCS7,0.16985102134795158,0.7337738523076702,0.1755671682066394,0.7605811472335753,2.7677869229543147e-4,0.001178287906493353,0.001518455858681511,0.005402464526553429,0
ERGIC2,0.4188699039774111,0.8439576897316661,0.21740187648322754,0.7801231824321897,0.0015097328721960848,0.002518293097292133,0.0037364887437733607,0.0077688655130713335,0
DRC3,0.6261998708687131,0.8882337588468864,0.7610547344876458,0.9228263402179981,0.010091765192171571,0.04718057484110499,0.01338467876695904,0.05429097287475242,1
EIF5A,0.026136022397375332,0.5567532002579383,0.011845340577855919,0.4805785693133283,3.910159090414143e-5,5.621412205995314e-5,6.503340355277925e-4,0.0016263747779236986,2
CYP26C1,0.34556610122935477,0.8159180848511182,0.32833657610865435,0.816793630061826,0.005327092231021524,0.010361366685566671,0.008359557686471319,0.017193044087960175,1
JCHAIN,0.701264337592938,0.9054007067993539,0.7493431029223118,0.9194490296826431,0.010354905388540916,0.027110432886495634,0.013657965044922393,0.03449763301022128,0
HTR1B,0.24905473245588153,0.7732186838493433,0.4149101296301809,0.839284997036334,8.565106251850473e-4,0.006354676982005205,0.0027224228881925,0.012727769363657734,0
NPPC,0.9642164900621467,0.9830821713186526,0.9752451729355301,0.9876644781185712,0.04853815394866653,0.10563537552256713,0.05219075141665607,0.11248925716883276,0
THY1,0.6724893591005014,0.8993335584249957,0.652871923681459,0.8967925581719804,0.008817522642863057,0.015605110013199325,0.012064212188464514,0.02286913746955255,0
TMEM11,0.4586531588843026,0.8529410453868627,0.37037007433328406,0.8275817221065846,0.001097008548541158,0.001785166548451039,0.003112682072475831,0.0065692965116923,0
UFL1,0.07097457253830146,0.6466843296453979,0.15839986508991974,0.7465081884156973,9.09379268296668e-5,9.06777703163328e-4,9.242879371287648e-4,0.004833298691439836,0
COG7,0.8554636014941914,0.9472374202568153,0.8355315901285413,0.9436935578883862,0.030939123354702537,0.05093753606083209,0.03447101205577074,0.05798836996285917,0
EXOC1,0.5117281170460422,0.8641059802768185,0.30320980306008727,0.8076786466371485,0.002974091980183795,0.0023951604346574905,0.0056338981263028935,0.0075525665547724625,0
ZNF24,0.06316894862380511,0.632947402718845,0.1032315268153918,0.6956245328924404,1.6636825891857624e-4,8.134784984832052e-4,0.0011791105505809156,0.0045931383540681065,1
LRRIQ4,0.32279382171613236,0.8082789316365456,0.3181888584405257,0.8153056138815072,0.0014381043025349744,0.0031409110780931827,0.0036248737497356306,0.008710438642933109,0
CASC5,0.6992884824408833,0.905090411692949,0.5942575021142383,0.8818104893288579,0.01186942345253735,0.015356341205284568,0.01524190139332504,0.022612221512807965,1
PARPBP,0.4578115444140134,0.8529410453868627,0.42616196572614545,0.8432337512818459,0.0026723434575887622,0.005117267234751651,0.005281012523780991,0.011229818072508349,0
MROH2B,0.20999072732942384,0.7563669992849804,0.22072864546096604,0.7813976649340049,5.244808866017293e-4,0.0012767552973661882,0.002093548197834197,0.005613184852115664,0
CD2BP2,0.7542912114649254,0.9195461661129448,0.7719640466351778,0.9264341329841629,0.009541557704090245,0.019766421709974176,0.012818012260890365,0.027158091262687978,0
ZNF333,0.9219534844365737,0.9677018667184057,0.8947797500765955,0.9602266806858522,0.03724029057891023,0.053863494630081825,0.04078771349295949,0.06081477936180765,0
HNRNPR,0.3397204955373647,0.8144567772522232,0.4471785237777524,0.8475313376914163,0.0021786437791820354,0.008729249366637807,0.004651603605027911,0.015404185477519573,2
GLT8D2,0.18216559128628493,0.7410268760788964,0.2942906511835532,0.8070279173659927,0.0010423044657271604,0.0053932413800434975,0.0030324982280845866,0.01154540096601967,0
KDM4A,0.4569026269855807,0.8529410453868627,0.5569983352661604,0.8735725898358722,0.004464024705101687,0.017430025963924036,0.007381952499232585,0.024795220770218576,1
KIAA0922,0.5605005026307011,0.8765352750493363,0.3656035957358241,0.8268287268221544,0.0027443970742025755,0.002927502932507819,0.005365447229093165,0.00836474234015134,0
NPIPB5,0.8370000492506576,0.9420352530428475,0.889839270044156,0.9591053193705318,0.01276638745160254,0.03454671434992876,0.016156904458077652,0.0419001843548694,0
CDC42BPB,0.8525592972924361,0.9460371022474439,0.873605448663544,0.9553134978830325,0.04458230711894366,0.08603539184646349,0.04816757950130892,0.09286825817022532,1
RRP1B,0.12330487555865169,0.7034078577974008,0.09547180085794198,0.6874658160335702,1.0197151701959711e-4,2.040806886783439e-4,9.648219329160147e-4,0.0025365540700115225,0
AL645922.1,0.4631158237712465,0.8530619334425357,0.6523304299751178,0.8967233852725182,0.0012308864591277463,0.007620004793767957,0.003331077512548339,0.014103003806368508,0
BCL11B,0.7554177774966613,0.9196769047507899,0.8518095126523827,0.9486232534835161,0.012815422812307612,0.04547373752034522,0.016211876525810718,0.052618925768410874,0
ADAMTS2,0.45305764551740657,0.8525158742157132,0.37341942805449235,0.8286660939321524,0.0033278641497059953,0.004606627171529457,0.0060652677923108845,0.01060372715463689,0
SZRD1,0.22695136217092124,0.7669128030084983,0.2748427513239844,0.7998554415597764,0.002093663367310299,0.006303211072444902,0.004537202659084599,0.012665470208129033,1
KRT84,0.8594479820398733,0.9484402830782074,0.8241313368601941,0.9405125046900341,0.02462112901955209,0.04796711901571973,0.028166680274268118,0.05505347241234675,0
PPP1R17,0.8715108898227837,0.9521109266595478,0.8241876654069737,0.9405125046900341,0.02314155911804424,0.030744037747081877,0.02668915897430217,0.03812344870055336,0
SPRR3,0.28869431749947566,0.7927611653171499,0.5122029163271826,0.8656914359781162,0.008228866832248985,0.04868343614336983,0.011457053193807229,0.055715680262393166,1
ACSM1,0.59295775952559715,0.882637144642385,0.8462599585670252,0.9461621957903222,0.007393577539463039,0.06631018825322862,0.010598521313866936,0.07312027554177743,1
RNF11,0.6540882933536168,0.8956297556837133,0.6565778221573909,0.8973871660554933,0.01025449452761621,0.020039400127235416,0.013551386047719433,0.027450285970369238,0
ARL2-SNX15,0.25315041720964715,0.7748215458927841,0.3145756909731791,0.8121182001618723,9.283094441173352e-4,0.003183752505374781,0.0028487391114411435,0.008779666839485561,1
ABHD3,0.36588851693052904,0.8232335566634732,0.11396239611881637,0.7062593698148159,6.544026183675293e-4,5.342602484786076e-4,0.002356148528347731,0.0038406443501952494,0
OR10H3,0.9608314397400467,0.9814780561993824,NA,NA,0.8335112382949323,1,0.842586848202694,1,12
FOXL2,0.5450503632704764,0.8723609440341529,0.3564022477909402,0.8241380478873526,0.0031655465854712227,0.0030991178778715625,0.005871410876799372,0.008640764786935788,0
ZNF830,0.23585701004406034,0.7684113287354182,0.32578079659193715,0.8161114107328185,0.0024840902510393976,0.00985696223884935,0.00503810544230477,0.016638694919870443,1
CNR1,0.29614054835883075,0.7961569694030901,0.3239256515240527,0.8160764626922068,0.0013053342632494984,0.0033619339085264616,0.003439857641857561,0.009017551153684994,0
SKI,0.9751119478621869,0.9879318897038795,0.984966955934502,0.9921280244145352,0.05338727204399199,0.12360405489274763,0.05707263311256499,0.13066934445692066,0
CCS,0.004525962985371304,0.3612339124614738,0.03183412892732586,0.5756084499102894,1.3547963230173017e-6,6.184220023373943e-5,1.702980712398496e-4,0.0016845951277059765,0
AP1M1,0.8964961877876009,0.9592768931531751,0.8726315471870344,0.9546859961863621,0.045520228976150975,0.07478248996440914,0.04913541143706348,0.0815328374167936,1
PTGDR2,5.183479310522783e-4,0.17483404489001483,0.0011563923964591164,0.2876141642393981,6.914630241537971e-7,5.689583540057941e-6,1.324480107892831e-4,7.246606710167873e-4,1
PTPN4,0.040899298711177756,0.5877016966623226,0.07512270130783173,0.6518680767440497,3.0208108226241922e-5,2.448713086008838e-4,5.859807771412687e-4,0.0027117178426743576,0
MYH14,0.22526165810570759,0.7656164520522141,0.12286891022622674,0.7132825980284151,5.776314864482778e-4,5.30830922009364e-4,0.00220741178118022,0.003830869727620767,0
